run,year,county,pollutant,sourcetype,regclass,fueltype,roadtype,emission,vmt
1,2023,36109,5,42,42,2,4,7.410661783069372e-5,3149.909912109375
1,2023,36109,5,41,47,2,4,0.001534814015030861,112279
1,2023,36109,5,41,46,2,4,7.600348180858418e-5,6360.7900390625
1,2023,36109,5,41,42,2,4,1.5540383174084127e-4,8353.26953125
1,2023,36109,5,32,41,2,4,0.0013095787726342678,156063
1,2023,36109,5,32,30,2,4,1.5717414498794824e-4,25264.5
1,2023,36109,5,31,41,2,4,0.003746491391211748,694881
1,2023,36109,5,31,30,2,4,0.00229479162953794,349546
1,2023,36109,5,21,20,2,4,0.0016974159516394138,171780
1,2023,36109,5,61,47,1,4,6.324213330799466e-8,1.2647700309753418
1,2023,36109,5,61,46,1,4,1.2411803709255764e-6,3.254159927368164
1,2023,36109,5,54,47,1,4,4.5781853259541094e-6,122.8280029296875
1,2023,36109,5,54,46,1,4,7.050062413327396e-4,19191.400390625
1,2023,36109,5,54,42,1,4,0.0014818150084465742,19359.30078125
1,2023,36109,5,53,47,1,4,3.604293306125328e-5,966.4019775390625
1,2023,36109,5,53,46,1,4,6.262616079766303e-5,2322.080078125
1,2023,36109,5,53,42,1,4,1.685224415268749e-4,10091.2001953125
1,2023,36109,5,53,41,1,4,1.5054154209792614e-4,12494.7998046875
1,2023,36109,5,52,47,1,4,5.842304672114551e-4,14635.900390625
1,2023,36109,5,52,46,1,4,9.223974775522947e-4,35232.8984375
1,2023,36109,5,52,42,1,4,0.0023175321985036135,155047
1,2023,36109,5,52,41,1,4,0.0018125853966921568,193205
1,2023,36109,5,51,47,1,4,7.869498830359589e-8,1.2076900005340576
1,2023,36109,5,51,46,1,4,1.0184131724599865e-6,8.665719985961914
1,2023,36109,5,51,42,1,4,5.270359451969853e-6,69.15470123291016
1,2023,36109,5,51,41,1,4,4.977309799869545e-7,2.2368500232696533
1,2023,36109,5,43,47,1,4,1.2082322200512863e-6,4.524590015411377
1,2023,36109,5,43,46,1,4,3.052156534977257e-5,295.06500244140625
1,2023,36109,5,43,42,1,4,1.4898287190590054e-5,662.0419921875
1,2023,36109,5,43,41,1,4,1.9589391797580902e-7,1.0615700483322144
1,2023,36109,5,42,47,1,4,5.1412456514299265e-8,1.436400055885315
1,2023,36109,5,42,46,1,4,2.723204772792087e-7,7.646550178527832
1,2023,36109,5,42,42,1,4,4.049208073411137e-4,9026.169921875
1,2023,36109,5,41,47,1,4,1.8459525108482921e-7,4.020309925079346
1,2023,36109,5,41,46,1,4,8.744634669710649e-7,19.505199432373047
1,2023,36109,5,41,42,1,4,0.0010306830517947674,21684.19921875
1,2023,36109,5,32,41,1,4,0.004874078556895256,345581
1,2023,36109,5,32,30,1,4,0.01872154325246811,2807100
1,2023,36109,5,31,41,1,4,0.007453431840986013,313200
1,2023,36109,5,31,30,1,4,0.17892825603485107,22293200
1,2023,36109,5,21,20,1,4,0.14113882184028625,22752700
1,2023,36109,5,11,10,1,4,0.029377806931734085,288291
1,2023,36109,5,32,30,5,3,8.621594752185047e-4,63028.19921875
1,2023,36109,5,31,30,5,3,0.007008946966379881,504891
1,2023,36109,5,21,20,5,3,0.0010487972758710384,87187.5
1,2023,36109,5,61,47,3,3,2.3358967304229736,217009
1,2023,36109,5,54,47,3,3,1.926895129145123e-5,1.8062399625778198
1,2023,36109,5,53,47,3,3,0.13581907749176025,12216.7001953125
1,2023,36109,5,52,47,3,3,2.180018901824951,179811
1,2023,36109,5,51,47,3,3,0.3129615783691406,28338.69921875
1,2023,36109,5,43,47,3,3,0.1271824687719345,9657.8896484375
1,2023,36109,5,42,48,3,3,0.34308555722236633,27116.80078125
1,2023,36109,5,41,47,3,3,1.103126883506775,84744.1015625
1,2023,36109,5,62,49,2,3,0,673634
1,2023,36109,5,62,47,2,3,0.3270854949951172,18933800
1,2023,36109,5,62,46,2,3,2.719390863603621e-7,10543.7001953125
1,2023,36109,5,61,49,2,3,0,241648
1,2023,36109,5,61,47,2,3,0.08112206310033798,5168750
1,2023,36109,5,61,46,2,3,0.014870287850499153,1370290
1,2023,36109,5,54,47,2,3,0.0014624472241848707,96644.296875
1,2023,36109,5,54,46,2,3,0.0018427666509523988,157219
1,2023,36109,5,54,42,2,3,2.3546028387499973e-5,7612.66015625
1,2023,36109,5,53,47,2,3,0.0021696791518479586,179437
1,2023,36109,5,53,46,2,3,0.0017521126428619027,231574
1,2023,36109,5,53,42,2,3,0.001126330578699708,164202
1,2023,36109,5,53,41,2,3,0.0021354523487389088,340669
1,2023,36109,5,52,47,2,3,0.038362521678209305,2695350
1,2023,36109,5,52,46,2,3,0.03342163562774658,3482230
1,2023,36109,5,52,42,2,3,0.020853523164987564,2518700
1,2023,36109,5,52,41,2,3,0.03901476413011551,5109370
1,2023,36109,5,51,47,2,3,0.0019427353981882334,111753
1,2023,36109,5,51,46,2,3,5.026870057918131e-4,29476.900390625
1,2023,36109,5,51,42,2,3,0,54.51449966430664
1,2023,36109,5,43,47,2,3,5.901024560444057e-4,37848.30078125
1,2023,36109,5,43,46,2,3,0.009562318213284016,705264
1,2023,36109,5,43,42,2,3,1.9246243755333126e-4,11924.900390625
1,2023,36109,5,43,41,2,3,0,196.7429962158203
1,2023,36109,5,42,48,2,3,0.005794872064143419,298128
1,2023,36109,5,42,46,2,3,2.7070118812844157e-4,16423.69921875
1,2023,36109,5,42,42,2,3,5.136241088621318e-4,21318.599609375
1,2023,36109,5,41,47,2,3,0.014792686328291893,938802
1,2023,36109,5,41,46,2,3,7.335087284445763e-4,53184.80078125
1,2023,36109,5,41,42,2,3,0.0013292329385876656,69844.703125
1,2023,36109,5,32,41,2,3,0.009515316225588322,975771
1,2023,36109,5,32,30,2,3,0.0010630667675286531,157964
1,2023,36109,5,31,41,2,3,0.038808081299066544,6236850
1,2023,36109,5,31,30,2,3,0.02107619121670723,3137320
1,2023,36109,5,21,20,2,3,0.010630546137690544,1021320
1,2023,36109,5,61,47,1,3,7.295228101611428e-7,12.776900291442871
1,2023,36109,5,61,46,1,3,1.2931764103996102e-5,32.87419891357422
1,2023,36109,5,54,47,1,3,4.6859804569976404e-5,1300.050048828125
1,2023,36109,5,54,46,1,3,0.009052819572389126,203128
1,2023,36109,5,54,42,1,3,0.018542196601629257,204906
1,2023,36109,5,53,47,1,3,3.5079949884675443e-4,9347.2197265625
1,2023,36109,5,53,46,1,3,6.350426119752228e-4,22459.599609375
1,2023,36109,5,53,42,1,3,0.0017673135735094547,97604.3984375
1,2023,36109,5,53,41,1,3,0.0016045683296397328,120852
1,2023,36109,5,52,47,1,3,0.0054453290067613125,137505
1,2023,36109,5,52,46,1,3,0.009263360872864723,331014
1,2023,36109,5,52,42,1,3,0.025549810379743576,1456680
1,2023,36109,5,52,41,1,3,0.020511366426944733,1815170
1,2023,36109,5,51,47,1,3,8.974676006801019e-7,10.49590015411377
1,2023,36109,5,51,46,1,3,9.083871191251092e-6,75.3124008178711
1,2023,36109,5,51,42,1,3,6.069248411222361e-5,601.01397705078125
1,2023,36109,5,51,41,1,3,5.192944172449643e-6,19.440099716186523
1,2023,36109,5,43,47,1,3,1.4803487829340156e-5,48.883399963378906
1,2023,36109,5,43,46,1,3,3.652629384305328e-4,3187.8701171875
1,2023,36109,5,43,42,1,3,1.642598072066903e-4,7152.66015625
1,2023,36109,5,43,41,1,3,2.4146900159394136e-6,11.469200134277344
1,2023,36109,5,42,47,1,3,4.2933368149533635e-7,9.721540451049805
1,2023,36109,5,42,46,1,3,2.2022193206794327e-6,51.75170135498047
1,2023,36109,5,42,42,1,3,0.0024915982503443956,61089
1,2023,36109,5,41,47,1,3,2.010770003835205e-6,33.61520004272461
1,2023,36109,5,41,46,1,3,9.402417163073551e-6,163.08999633789063
1,2023,36109,5,41,42,1,3,0.008089939132332802,181309
1,2023,36109,5,32,41,1,3,0.039919208735227585,2160710
1,2023,36109,5,32,30,1,3,0.12817785143852234,17551200
1,2023,36109,5,31,41,1,3,0.08219902217388153,2811100
1,2023,36109,5,31,30,1,3,1.6781916618347168,200090000
1,2023,36109,5,21,20,1,3,0.8961062431335449,135276000
1,2023,36109,5,11,10,1,3,0.30884334444999695,2929590
1,2023,36109,5,32,30,5,2,0,0
1,2023,36109,5,31,30,5,2,0,0
1,2023,36109,5,21,20,5,2,0,0
1,2023,36109,5,61,47,3,2,0,0
1,2023,36109,5,54,47,3,2,0,0
1,2023,36109,5,53,47,3,2,0,0
1,2023,36109,5,52,47,3,2,0,0
1,2023,36109,5,51,47,3,2,0,0
1,2023,36109,5,43,47,3,2,0,0
1,2023,36109,5,42,48,3,2,0,0
1,2023,36109,5,41,47,3,2,0,0
1,2023,36109,5,62,49,2,2,0,0
1,2023,36109,5,62,47,2,2,0,0
1,2023,36109,5,62,46,2,2,0,0
1,2023,36109,5,61,49,2,2,0,0
1,2023,36109,5,61,47,2,2,0,0
1,2023,36109,5,61,46,2,2,0,0
1,2023,36109,5,54,47,2,2,0,0
1,2023,36109,5,54,46,2,2,0,0
1,2023,36109,5,54,42,2,2,0,0
1,2023,36109,5,53,47,2,2,0,0
1,2023,36109,5,53,46,2,2,0,0
1,2023,36109,5,53,42,2,2,0,0
1,2023,36109,5,53,41,2,2,0,0
1,2023,36109,5,52,47,2,2,0,0
1,2023,36109,5,52,46,2,2,0,0
1,2023,36109,5,52,42,2,2,0,0
1,2023,36109,5,52,41,2,2,0,0
1,2023,36109,5,51,47,2,2,0,0
1,2023,36109,5,51,46,2,2,0,0
1,2023,36109,5,51,42,2,2,0,0
1,2023,36109,5,43,47,2,2,0,0
1,2023,36109,5,43,46,2,2,0,0
1,2023,36109,5,43,42,2,2,0,0
1,2023,36109,5,43,41,2,2,0,0
1,2023,36109,5,42,48,2,2,0,0
1,2023,36109,5,42,46,2,2,0,0
1,2023,36109,5,42,42,2,2,0,0
1,2023,36109,5,41,47,2,2,0,0
1,2023,36109,5,41,46,2,2,0,0
1,2023,36109,5,41,42,2,2,0,0
1,2023,36109,5,32,41,2,2,0,0
1,2023,36109,5,32,30,2,2,0,0
1,2023,36109,5,31,41,2,2,0,0
1,2023,36109,5,31,30,2,2,0,0
1,2023,36109,5,21,20,2,2,0,0
1,2023,36109,5,61,47,1,2,0,0
1,2023,36109,5,61,46,1,2,0,0
1,2023,36109,5,54,47,1,2,0,0
1,2023,36109,5,54,46,1,2,0,0
1,2023,36109,5,54,42,1,2,0,0
1,2023,36109,5,53,47,1,2,0,0
1,2023,36109,5,53,46,1,2,0,0
1,2023,36109,5,53,42,1,2,0,0
1,2023,36109,5,53,41,1,2,0,0
1,2023,36109,5,52,47,1,2,0,0
1,2023,36109,5,52,46,1,2,0,0
1,2023,36109,5,52,42,1,2,0,0
1,2023,36109,5,52,41,1,2,0,0
1,2023,36109,5,51,47,1,2,0,0
1,2023,36109,5,51,46,1,2,0,0
1,2023,36109,5,51,42,1,2,0,0
1,2023,36109,5,51,41,1,2,0,0
1,2023,36109,5,43,47,1,2,0,0
1,2023,36109,5,43,46,1,2,0,0
1,2023,36109,5,43,42,1,2,0,0
1,2023,36109,5,43,41,1,2,0,0
1,2023,36109,5,42,47,1,2,0,0
1,2023,36109,5,42,46,1,2,0,0
1,2023,36109,5,42,42,1,2,0,0
1,2023,36109,5,41,47,1,2,0,0
1,2023,36109,5,41,46,1,2,0,0
1,2023,36109,5,41,42,1,2,0,0
1,2023,36109,5,32,41,1,2,0,0
1,2023,36109,5,32,30,1,2,0,0
1,2023,36109,5,31,41,1,2,0,0
1,2023,36109,5,31,30,1,2,0,0
1,2023,36109,5,21,20,1,2,0,0
1,2023,36109,5,11,10,1,2,0,0
1,2023,36109,1,32,30,5,5,0.001130684744566679,52436.19921875
1,2023,36109,1,31,30,5,5,0.007160327397286892,328690
1,2023,36109,1,21,20,5,5,0.001576889306306839,80295.3984375
1,2023,36109,1,61,47,3,5,1.3874680995941162,70080.296875
1,2023,36109,1,54,47,3,5,2.101357858919073e-5,0.8690900206565857
1,2023,36109,1,53,47,3,5,0.12486099451780319,6360.68017578125
1,2023,36109,1,52,47,3,5,2.076611042022705,87907.5
1,2023,36109,1,51,47,3,5,0.2996070981025696,14205.2998046875
1,2023,36109,1,43,47,3,5,0.1316005289554596,5148.8701171875
1,2023,36109,1,42,48,3,5,0.4564075469970703,18668.900390625
1,2023,36109,1,41,47,3,5,1.4512478113174438,56990
1,2023,36109,1,62,49,2,5,0.17788437008857727,190944
1,2023,36109,1,62,47,2,5,0.7299813628196716,5366860
1,2023,36109,1,62,46,2,5,0.00619811937212944,2988.639892578125
1,2023,36109,1,61,49,2,5,0.06979966908693314,78037
1,2023,36109,1,61,47,2,5,0.18714158236980438,1669180
1,2023,36109,1,61,46,2,5,0.04942631348967552,442518
1,2023,36109,1,54,47,2,5,0.01136824581772089,46501.30078125
1,2023,36109,1,54,46,2,5,0.06441300362348557,75647.5
1,2023,36109,1,54,42,2,5,0.004900589119642973,3662.89990234375
1,2023,36109,1,53,47,2,5,0.009316843934357166,93425.1015625
1,2023,36109,1,53,46,2,5,0.013345791958272457,120571
1,2023,36109,1,53,42,2,5,0.006501056719571352,85492.796875
1,2023,36109,1,53,41,2,5,0.016482969745993614,177371
1,2023,36109,1,52,47,2,5,0.17090453207492828,1317720
1,2023,36109,1,52,46,2,5,0.24442428350448608,1702420
1,2023,36109,1,52,42,2,5,0.13958126306533813,1231360
1,2023,36109,1,52,41,2,5,0.25333425402641296,2497910
1,2023,36109,1,51,47,2,5,0.013746372424066067,56018.30078125
1,2023,36109,1,51,46,2,5,0.005063301417976618,14775.7998046875
1,2023,36109,1,51,42,2,5,4.0259161323774606e-5,27.326400756835938
1,2023,36109,1,43,47,2,5,0.004083269275724888,20177.900390625
1,2023,36109,1,43,46,2,5,0.09397533535957336,375995
1,2023,36109,1,43,42,2,5,0.0014544555451720953,6357.4599609375
1,2023,36109,1,43,41,2,5,1.465401437599212e-4,104.88899993896484
1,2023,36109,1,42,48,2,5,0.03324791043996811,205251
1,2023,36109,1,42,46,2,5,0.002605874789878726,11307.2001953125
1,2023,36109,1,42,42,2,5,0.004452411085367203,14677.099609375
1,2023,36109,1,41,47,2,5,0.13613542914390564,631340
1,2023,36109,1,41,46,2,5,0.014365320093929768,35766.5
1,2023,36109,1,41,42,2,5,0.021279016509652138,46970.19921875
1,2023,36109,1,32,41,2,5,0.18269264698028564,811791
1,2023,36109,1,32,30,2,5,0.02460138127207756,131418
1,2023,36109,1,31,41,2,5,0.8485404253005981,4060260
1,2023,36109,1,31,30,2,5,0.1631927639245987,2042430
1,2023,36109,1,21,20,2,5,0.04020129144191742,940584
1,2023,36109,1,61,47,1,5,3.6575236208591377e-6,4.126150131225586
1,2023,36109,1,61,46,1,5,3.7645029806299135e-5,10.616299629211426
1,2023,36109,1,54,47,1,5,1.609616883797571e-4,625.531005859375
1,2023,36109,1,54,46,1,5,0.06159185990691185,97736.796875
1,2023,36109,1,54,42,1,5,0.10753928124904633,98592.203125
1,2023,36109,1,53,47,1,5,0.0013991636224091053,4866.68994140625
1,2023,36109,1,53,46,1,5,0.0033484685700386763,11693.7001953125
1,2023,36109,1,53,42,1,5,0.010841550305485725,50818.30078125
1,2023,36109,1,53,41,1,5,0.010464681312441826,62922.5
1,2023,36109,1,52,47,1,5,0.021105952560901642,67224.296875
1,2023,36109,1,52,46,1,5,0.049603454768657684,161829
1,2023,36109,1,52,42,1,5,0.1672724187374115,712152
1,2023,36109,1,52,41,1,5,0.13800936937332153,887415
1,2023,36109,1,51,47,1,5,7.057999937387649e-6,5.261250019073486
1,2023,36109,1,51,46,1,5,4.365494169178419e-5,37.75170135498047
1,2023,36109,1,51,42,1,5,4.3631793232634664e-4,301.26800537109375
1,2023,36109,1,51,41,1,5,2.812018101394642e-5,9.74468994140625
1,2023,36109,1,43,47,1,5,9.030662477016449e-5,26.06100082397461
1,2023,36109,1,43,46,1,5,0.0022420568857342005,1699.5400390625
1,2023,36109,1,43,42,1,5,9.411147329956293e-4,3813.27001953125
1,2023,36109,1,43,41,1,5,1.449021146981977e-5,6.1145100593566895
1,2023,36109,1,42,47,1,5,4.546272975858301e-6,6.6929402351379395
1,2023,36109,1,42,46,1,5,2.228289122285787e-5,35.62919998168945
1,2023,36109,1,42,42,1,5,0.013697098940610886,42057.6015625
1,2023,36109,1,41,47,1,5,2.097257129207719e-5,22.60610008239746
1,2023,36109,1,41,46,1,5,9.469393262406811e-5,109.677001953125
1,2023,36109,1,41,42,1,5,0.04682133346796036,121930
1,2023,36109,1,32,41,1,5,0.46874019503593445,1797600
1,2023,36109,1,32,30,1,5,0.6060771346092224,14601700
1,2023,36109,1,31,41,1,5,0.7753227353096008,1830060
1,2023,36109,1,31,30,1,5,6.612742900848389,130261000
1,2023,36109,1,21,20,1,5,4.837140083312988,124582000
1,2023,36109,1,11,10,1,5,1.9621249437332153,2054210
1,2023,36109,1,32,30,5,4,1.5500369772780687e-4,10080.599609375
1,2023,36109,1,31,30,5,4,9.264297550544143e-4,56252.69921875
1,2023,36109,1,21,20,5,4,2.0372917060740292e-4,14664.5
1,2023,36109,1,61,47,3,4,0.2210233211517334,21481.400390625
1,2023,36109,1,54,47,3,4,1.5705068108218256e-6,0.17065200209617615
1,2023,36109,1,53,47,3,4,0.013390655629336834,1263.0699462890625
1,2023,36109,1,52,47,3,4,0.20149366557598114,19138.900390625
1,2023,36109,1,51,47,3,4,0.030997762456536293,3260.75
1,2023,36109,1,43,47,3,4,0.010313852690160275,893.9229736328125
1,2023,36109,1,42,48,3,4,0.04515055567026138,4006.6298828125
1,2023,36109,1,41,47,3,4,0.11560378968715668,10135.2001953125
1,2023,36109,1,62,49,2,4,0.06908658146858215,95242
1,2023,36109,1,62,47,2,4,0.2284528911113739,2676960
1,2023,36109,1,62,46,2,4,0.0019562498200684786,1490.719970703125
1,2023,36109,1,61,49,2,4,0.01656564325094223,23920.30078125
1,2023,36109,1,61,47,2,4,0.035675860941410065,511647
1,2023,36109,1,61,46,2,4,0.008926483802497387,135643
1,2023,36109,1,54,47,2,4,0.0012095109559595585,9130.8798828125
1,2023,36109,1,54,46,2,4,0.006856365129351616,14854
1,2023,36109,1,54,42,2,4,5.559782148338854e-4,719.23797607421875
1,2023,36109,1,53,47,2,4,0.0010846235090866685,18551.900390625
1,2023,36109,1,53,46,2,4,0.0015309890732169151,23942.30078125
1,2023,36109,1,53,42,2,4,7.914352463558316e-4,16976.69921875
1,2023,36109,1,53,41,2,4,0.002048061229288578,35221.5
1,2023,36109,1,52,47,2,4,0.018802782520651817,286891
1,2023,36109,1,52,46,2,4,0.026181213557720184,370645
1,2023,36109,1,52,42,2,4,0.016398202627897263,268088
1,2023,36109,1,52,41,2,4,0.029573356732726097,543837
1,2023,36109,1,51,47,2,4,0.001847396488301456,12858.7001953125
1,2023,36109,1,51,46,2,4,6.373276701197028e-4,3391.719970703125
1,2023,36109,1,51,42,2,4,5.280202913127141e-6,6.272640228271484
1,2023,36109,1,43,47,2,4,4.1779468301683664e-4,3503.18994140625
1,2023,36109,1,43,46,2,4,0.009239263832569122,65278.3984375
1,2023,36109,1,43,42,2,4,1.4854304026812315e-4,1103.75
1,2023,36109,1,43,41,2,4,1.529258406662848e-5,18.21030044555664
1,2023,36109,1,42,48,2,4,0.004126336891204119,44049.80078125
1,2023,36109,1,42,46,2,4,3.212608862668276e-4,2426.679931640625
1,2023,36109,1,42,42,2,4,5.984370363876224e-4,3149.909912109375
1,2023,36109,1,41,47,2,4,0.014481834135949612,112279
1,2023,36109,1,41,46,2,4,0.00137379951775074,6360.7900390625
1,2023,36109,1,41,42,2,4,0.002228465396910906,8353.26953125
1,2023,36109,1,32,41,2,4,0.020542781800031662,156063
1,2023,36109,1,32,30,2,4,0.0029856429900974035,25264.5
1,2023,36109,1,31,41,2,4,0.08488281071186066,694881
1,2023,36109,1,31,30,2,4,0.01853392831981182,349546
1,2023,36109,1,21,20,2,4,0.005148796830326319,171780
1,2023,36109,1,61,47,1,4,4.3316532583048684e-7,1.2647700309753418
1,2023,36109,1,61,46,1,4,8.501256161252968e-6,3.254159927368164
1,2023,36109,1,54,47,1,4,3.135744918836281e-5,122.8280029296875
1,2023,36109,1,54,46,1,4,0.00482880650088191,19191.400390625
1,2023,36109,1,54,42,1,4,0.01014942117035389,19359.30078125
1,2023,36109,1,53,47,1,4,2.4686919641681015e-4,966.4019775390625
1,2023,36109,1,53,46,1,4,4.2894677608273923e-4,2322.080078125
1,2023,36109,1,53,42,1,4,0.001154263154603541,10091.2001953125
1,2023,36109,1,53,41,1,4,0.0010311052901670337,12494.7998046875
1,2023,36109,1,52,47,1,4,0.004001576919108629,14635.900390625
1,2023,36109,1,52,46,1,4,0.006317786406725645,35232.8984375
1,2023,36109,1,52,42,1,4,0.0158735029399395,155047
1,2023,36109,1,52,41,1,4,0.012415001168847084,193205
1,2023,36109,1,51,47,1,4,5.390070327848662e-7,1.2076900005340576
1,2023,36109,1,51,46,1,4,6.9754364631080534e-6,8.665719985961914
1,2023,36109,1,51,42,1,4,3.609837585827336e-5,69.15470123291016
1,2023,36109,1,51,41,1,4,3.4091178804374067e-6,2.2368500232696533
1,2023,36109,1,43,47,1,4,8.275535037682857e-6,4.524590015411377
1,2023,36109,1,43,46,1,4,2.0905221754219383e-4,295.06500244140625
1,2023,36109,1,43,42,1,4,1.0204282443737611e-4,662.0419921875
1,2023,36109,1,43,41,1,4,1.3417443369689863e-6,1.0615700483322144
1,2023,36109,1,42,47,1,4,3.5213994920013647e-7,1.436400055885315
1,2023,36109,1,42,46,1,4,1.865209810603119e-6,7.646550178527832
1,2023,36109,1,42,42,1,4,0.0027734260074794292,9026.169921875
1,2023,36109,1,41,47,1,4,1.264350885321619e-6,4.020309925079346
1,2023,36109,1,41,46,1,4,5.989474175294163e-6,19.505199432373047
1,2023,36109,1,41,42,1,4,0.007059476803988218,21684.19921875
1,2023,36109,1,32,41,1,4,0.0333840474486351,345581
1,2023,36109,1,32,30,1,4,0.0778978019952774,2807100
1,2023,36109,1,31,41,1,4,0.05105090141296387,313200
1,2023,36109,1,31,30,1,4,0.785051703453064,22293200
1,2023,36109,1,21,20,1,4,0.5773531198501587,22752700
1,2023,36109,1,11,10,1,4,0.20121809840202332,288291
1,2023,36109,1,32,30,5,3,0.0010488557163625956,63028.19921875
1,2023,36109,1,31,30,5,3,0.008526707999408245,504891
1,2023,36109,1,21,20,5,3,0.001275914255529642,87187.5
1,2023,36109,1,61,47,3,3,2.4357659816741943,217009
1,2023,36109,1,54,47,3,3,2.10103826248087e-5,1.8062399625778198
1,2023,36109,1,53,47,3,3,0.1416337639093399,12216.7001953125
1,2023,36109,1,52,47,3,3,2.273373603820801,179811
1,2023,36109,1,51,47,3,3,0.326341450214386,28338.69921875
1,2023,36109,1,43,47,3,3,0.1327381134033203,9657.8896484375
1,2023,36109,1,42,48,3,3,0.3587438762187958,27116.80078125
1,2023,36109,1,41,47,3,3,1.1632139682769775,84744.1015625
1,2023,36109,1,62,49,2,3,0.5019605755805969,673634
1,2023,36109,1,62,47,2,3,1.7152292728424072,18933800
1,2023,36109,1,62,46,2,3,0.014743082225322723,10543.7001953125
1,2023,36109,1,61,49,2,3,0.1717522144317627,241648
1,2023,36109,1,61,47,2,3,0.38071954250335693,5168750
1,2023,36109,1,61,46,2,3,0.09628269821405411,1370290
1,2023,36109,1,54,47,2,3,0.014555247500538826,96644.296875
1,2023,36109,1,54,46,2,3,0.08285720646381378,157219
1,2023,36109,1,54,42,2,3,0.006592945661395788,7612.66015625
1,2023,36109,1,53,47,2,3,0.01129946205765009,179437
1,2023,36109,1,53,46,2,3,0.015986818820238113,231574
1,2023,36109,1,53,42,2,3,0.008189819753170013,164202
1,2023,36109,1,53,41,2,3,0.021132297813892365,340669
1,2023,36109,1,52,47,2,3,0.20308871567249298,2695350
1,2023,36109,1,52,46,2,3,0.2856959104537964,3482230
1,2023,36109,1,52,42,2,3,0.1739998310804367,2518700
1,2023,36109,1,52,41,2,3,0.3139999508857727,5109370
1,2023,36109,1,51,47,2,3,0.017763415351510048,111753
1,2023,36109,1,51,46,2,3,0.006294737569987774,29476.900390625
1,2023,36109,1,51,42,2,3,5.1514420192688704e-5,54.51449966430664
1,2023,36109,1,43,47,2,3,0.004980440717190504,37848.30078125
1,2023,36109,1,43,46,2,3,0.11131248623132706,705264
1,2023,36109,1,43,42,2,3,0.0017768375109881163,11924.900390625
1,2023,36109,1,43,41,2,3,1.8273343448527157e-4,196.7429962158203
1,2023,36109,1,42,48,2,3,0.030702674761414528,298128
1,2023,36109,1,42,46,2,3,0.0024063894525170326,16423.69921875
1,2023,36109,1,42,42,2,3,0.004369352478533983,21318.599609375
1,2023,36109,1,41,47,2,3,0.13295747339725494,938802
1,2023,36109,1,41,46,2,3,0.013142966665327549,53184.80078125
1,2023,36109,1,41,42,2,3,0.02064342424273491,69844.703125
1,2023,36109,1,32,41,2,3,0.14261813461780548,975771
1,2023,36109,1,32,30,2,3,0.02091756835579872,157964
1,2023,36109,1,31,41,2,3,0.8308968544006348,6236850
1,2023,36109,1,31,30,2,3,0.1779295653104782,3137320
1,2023,36109,1,21,20,2,3,0.032325055450201035,1021320
1,2023,36109,1,61,47,1,3,4.9967325139732566e-6,12.776900291442871
1,2023,36109,1,61,46,1,3,8.857368084136397e-5,32.87419891357422
1,2023,36109,1,54,47,1,3,3.2095774076879025e-4,1300.050048828125
1,2023,36109,1,54,46,1,3,0.062005557119846344,203128
1,2023,36109,1,54,42,1,3,0.12700168788433075,204906
1,2023,36109,1,53,47,1,3,0.002402740763500333,9347.2197265625
1,2023,36109,1,53,46,1,3,0.004349609836935997,22459.599609375
1,2023,36109,1,53,42,1,3,0.012104921042919159,97604.3984375
1,2023,36109,1,53,41,1,3,0.010990185663104057,120852
1,2023,36109,1,52,47,1,3,0.03729670122265816,137505
1,2023,36109,1,52,46,1,3,0.06344771385192871,331014
1,2023,36109,1,52,42,1,3,0.17499852180480957,1456680
1,2023,36109,1,52,41,1,3,0.14048846065998077,1815170
1,2023,36109,1,51,47,1,3,6.147038220660761e-6,10.49590015411377
1,2023,36109,1,51,46,1,3,6.221830699359998e-5,75.3124008178711
1,2023,36109,1,51,42,1,3,4.1570141911506653e-4,601.01397705078125
1,2023,36109,1,51,41,1,3,3.556816591299139e-5,19.440099716186523
1,2023,36109,1,43,47,1,3,1.0139378719031811e-4,48.883399963378906
1,2023,36109,1,43,46,1,3,0.0025017946027219296,3187.8701171875
1,2023,36109,1,43,42,1,3,0.0011250629322603345,7152.66015625
1,2023,36109,1,43,41,1,3,1.653896651987452e-5,11.469200134277344
1,2023,36109,1,42,47,1,3,2.9406357953121187e-6,9.721540451049805
1,2023,36109,1,42,46,1,3,1.5083695870998781e-5,51.75170135498047
1,2023,36109,1,42,42,1,3,0.017065761610865593,61089
1,2023,36109,1,41,47,1,3,1.3772386409982573e-5,33.61520004272461
1,2023,36109,1,41,46,1,3,6.440010474761948e-5,163.08999633789063
1,2023,36109,1,41,42,1,3,0.05541054159402847,181309
1,2023,36109,1,32,41,1,3,0.27341946959495544,2160710
1,2023,36109,1,32,30,1,3,0.5375078916549683,17551200
1,2023,36109,1,31,41,1,3,0.563006579875946,2811100
1,2023,36109,1,31,30,1,3,7.448901176452637,200090000
1,2023,36109,1,21,20,1,3,3.6992902755737305,135276000
1,2023,36109,1,11,10,1,3,2.115368366241455,2929590
1,2023,36109,1,32,30,5,2,0,0
1,2023,36109,1,31,30,5,2,0,0
1,2023,36109,1,21,20,5,2,0,0
1,2023,36109,1,61,47,3,2,0,0
1,2023,36109,1,54,47,3,2,0,0
1,2023,36109,1,53,47,3,2,0,0
1,2023,36109,1,52,47,3,2,0,0
1,2023,36109,1,51,47,3,2,0,0
1,2023,36109,1,43,47,3,2,0,0
